review,rating,preprocessed_text,tokenized_text
"It was very recent. As a business owner, I want my thing to be on time; it was too much to ask. I paid $110 for shipping. I expected more security and well done if I spent over a hundred dollars. Again, I got 96 spoons out of 100 and 97 forks out of 100; I even did express. All I can say as a business owner is Never shop on Alibaba .com, and their customer service is SH!T. They can not help you with a refund; it is the first and last time I will ever shop here.",1,it was very recent as a business owner i want my thing to be on time it was too much to ask i paid 110 for shipping i expected more security and well done if i spent over a hundred dollars again i got 96 spoons out of 100 and 97 forks out of 100 i even did express all i can say as a business owner is never shop on alibaba com and their customer service is sht they can not help you with a refund it is the first and last time i will ever shop here,"['recent', 'busi', 'owner', 'want', 'thing', 'time', 'much', 'ask', 'paid', '110', 'ship', 'expect', 'secur', 'well', 'done', 'spent', 'hundr', 'dollar', 'got', '96', 'spoon', '100', '97', 'fork', '100', 'even', 'express', 'say', 'busi', 'owner', 'never', 'shop', 'alibaba', 'com', 'custom', 'servic', 'sht', 'help', 'refund', 'first', 'last', 'time', 'ever', 'shop']"
the product has delivered with good condition and the specification of product are meet our expectation.,5,the product has delivered with good condition and the specification of product are meet our expectation,"['product', 'deliv', 'good', 'condit', 'specif', 'product', 'meet', 'expect']"
"I search long and hard for the right company. I am very picky and after a month of searching, I landed on this company for my candle labels and I was not disappointed at all.

I will always use this company for their labels and other things that they sell.

This company sent me my labels faster than I was expecting.

The labels are absolutely stunning and cant wait to hurry up and use them and purchase more.

Tiffany was a dear to work with. She worked with me until we both had it right. She was never mean, rude or standoffish, but sweet, and understanding,

If you pass on this company, you will be making a mistake.",5,"i search long and hard for the right company i am very picky and after a month of searching i landed on this company for my candle labels and i was not disappointed at all

i will always use this company for their labels and other things that they sell

this company sent me my labels faster than i was expecting

the labels are absolutely stunning and cant wait to hurry up and use them and purchase more

tiffany was a dear to work with she worked with me until we both had it right she was never mean rude or standoffish but sweet and understanding

if you pass on this company you will be making a mistake","['search', 'long', 'hard', 'right', 'compani', 'picki', 'month', 'search', 'land', 'compani', 'candl', 'label', 'disappoint', 'alway', 'use', 'compani', 'label', 'thing', 'sell', 'compani', 'sent', 'label', 'faster', 'expect', 'label', 'absolut', 'stun', 'cant', 'wait', 'hurri', 'use', 'purchas', 'tiffani', 'dear', 'work', 'work', 'right', 'never', 'mean', 'rude', 'standoffish', 'sweet', 'understand', 'pass', 'compani', 'make', 'mistak']"
Very helpful and friendly customer service. Fast shipping. One of the best buying experiences I've had on this site,5,very helpful and friendly customer service fast shipping one of the best buying experiences ive had on this site,"['help', 'friendli', 'custom', 'servic', 'fast', 'ship', 'one', 'best', 'buy', 'experi', 'ive', 'site']"
"professional, patience and customer service at its best!
highly recommended.",5,"professional patience and customer service at its best
highly recommended","['profession', 'patienc', 'custom', 'servic', 'best', 'highli', 'recommend']"
Completely Legit and excellent refund policy,5,completely legit and excellent refund policy,"['complet', 'legit', 'excel', 'refund', 'polici']"
"Good day everyone. I had ban experience. Decided to buy TV Samsung, good price, cheap price! Used chat online at Alibaba, manager of Xiamen Duyu Trading Co., Ltd ask watsapp number, I gave. During 10 min, from +905310152350 i received an invoice and request to pay not to company but to a physical person Sergei Scaun at Bank of Georgia, amount 465 eur. After it I received a track number, which can be checked at transitgatxpresslogistics.co, this tracking number not related to DHL, UPS and other world wide logistic companies (fake tracking number and web resource). On the next day I received message from manager, that I have to pay an insurance 1201 eur, which is returnable, of course with Invoice and again to pay to physical person Mariam Beridze at Bank of Georgia. Of course at question, details of insurance company I did not get a clear answer. From my side I inform Alibaba about violators. As well offer to Alibaba personal and professional assistance because this company Xiamen Duyu Trading Co., Ltd not only one. Another one AK ESSENTIALS LIMITED link, officially dissolved at 22 September 2015 according to Company House information. Unfortunately impossible to set a reviews at Alibaba about this companies. No one knows where goes this criminal money to support international terrorism or criminal activity. Please be careful before paying.",1,good day everyone i had ban experience decided to buy tv samsung good price cheap price used chat online at alibaba manager of xiamen duyu trading co ltd ask watsapp number i gave during 10 min from 905310152350 i received an invoice and request to pay not to company but to a physical person sergei scaun at bank of georgia amount 465 eur after it i received a track number which can be checked at transitgatxpresslogisticsco this tracking number not related to dhl ups and other world wide logistic companies fake tracking number and web resource on the next day i received message from manager that i have to pay an insurance 1201 eur which is returnable of course with invoice and again to pay to physical person mariam beridze at bank of georgia of course at question details of insurance company i did not get a clear answer from my side i inform alibaba about violators as well offer to alibaba personal and professional assistance because this company xiamen duyu trading co ltd not only one another one ak essentials limited link officially dissolved at 22 september 2015 according to company house information unfortunately impossible to set a reviews at alibaba about this companies no one knows where goes this criminal money to support international terrorism or criminal activity please be careful before paying,"['good', 'day', 'everyon', 'ban', 'experi', 'decid', 'buy', 'tv', 'samsung', 'good', 'price', 'cheap', 'price', 'use', 'chat', 'onlin', 'alibaba', 'manag', 'xiamen', 'duyu', 'trade', 'co', 'ltd', 'ask', 'watsapp', 'number', 'gave', '10', 'min', '905310152350', 'receiv', 'invoic', 'request', 'pay', 'compani', 'physic', 'person', 'sergei', 'scaun', 'bank', 'georgia', 'amount', '465', 'eur', 'receiv', 'track', 'number', 'check', 'transitgatxpresslogisticsco', 'track', 'number', 'relat', 'dhl', 'up', 'world', 'wide', 'logist', 'compani', 'fake', 'track', 'number', 'web', 'resourc', 'next', 'day', 'receiv', 'messag', 'manag', 'pay', 'insur', '1201', 'eur', 'return', 'cours', 'invoic', 'pay', 'physic', 'person', 'mariam', 'beridz', 'bank', 'georgia', 'cours', 'question', 'detail', 'insur', 'compani', 'get', 'clear', 'answer', 'side', 'inform', 'alibaba', 'violat', 'well', 'offer', 'alibaba', 'person', 'profession', 'assist', 'compani', 'xiamen', 'duyu', 'trade', 'co', 'ltd', 'one', 'anoth', 'one', 'ak', 'essenti', 'limit', 'link', 'offici', 'dissolv', '22', 'septemb', '2015', 'accord', 'compani', 'hous', 'inform', 'unfortun', 'imposs', 'set', 'review', 'alibaba', 'compani', 'one', 'know', 'goe', 'crimin', 'money', 'support', 'intern', 'terror', 'crimin', 'activ', 'pleas', 'care', 'pay']"
It is the first time that I buy something through Alibaba.com and I really recommend it.,5,it is the first time that i buy something through alibabacom and i really recommend it,"['first', 'time', 'buy', 'someth', 'alibabacom', 'realli', 'recommend']"
all suppliers that I have used or spoken with are very polite and knowledgeable with their products,5,all suppliers that i have used or spoken with are very polite and knowledgeable with their products,"['supplier', 'use', 'spoken', 'polit', 'knowledg', 'product']"
"Very easy to navigate.
Trustworthy.
Efficient and fast.
Will use again.",5,"very easy to navigate
trustworthy
efficient and fast
will use again","['easi', 'navig', 'trustworthi', 'effici', 'fast', 'use']"
